,winner_ht,loser_ht,w_#ServePoints,w_%1stServesIn,w_%1stWon,w_%2ndWon,w_#bpFaced,l_#ServePoints,l_%1stServesIn,l_%1stWon,l_%2ndWon,l_#bpFaced
149005,188.0,183.0,57.0,75,79,57,1.0,50.0,70,62,46,4.0
149006,190.0,190.0,66.0,51,73,56,5.0,60.0,45,74,42,8.0
149007,188.0,190.0,81.0,80,64,62,4.0,84.0,58,75,42,9.0
149008,175.0,178.0,89.0,55,67,60,5.0,62.0,66,75,52,3.0
149009,188.0,183.0,57.0,57,78,70,3.0,85.0,68,62,44,14.0
149010,190.0,175.0,100.0,56,78,55,6.0,95.0,56,66,51,14.0
149011,188.0,193.0,56.0,58,90,56,1.0,49.0,61,73,52,5.0
149012,180.0,178.0,51.0,58,73,57,1.0,77.0,45,71,38,12.0
149013,193.0,188.0,107.0,50,77,45,8.0,94.0,64,73,51,5.0
149014,180.0,188.0,118.0,52,79,42,11.0,105.0,47,76,49,10.0
149015,178.0,183.0,57.0,57,78,66,1.0,55.0,38,66,58,6.0
149016,183.0,170.0,60.0,63,68,50,5.0,58.0,53,64,37,10.0
149017,188.0,188.0,52.0,55,79,69,1.0,58.0,55,68,46,3.0
149018,180.0,178.0,53.0,43,73,46,5.0,43.0,53,47,40,5.0
149019,180.0,185.0,63.0,55,80,60,2.0,51.0,52,70,62,5.0
149020,180.0,188.0,50.0,62,74,68,0.0,54.0,62,61,25,10.0
149021,190.0,185.0,60.0,63,78,54,3.0,69.0,53,62,50,13.0
149022,178.0,190.0,67.0,70,72,80,3.0,66.0,57,81,39,3.0
149023,178.0,188.0,65.0,58,63,48,4.0,49.0,67,54,25,10.0
149024,175.0,183.0,91.0,50,58,60,12.0,98.0,52,70,46,12.0
149025,198.0,188.0,94.0,59,75,55,5.0,97.0,50,75,41,14.0
149026,190.0,180.0,97.0,44,79,61,7.0,111.0,56,74,54,9.0
149027,180.0,188.0,70.0,55,74,58,6.0,52.0,61,81,45,4.0
149028,180.0,188.0,100.0,63,73,67,2.0,106.0,42,73,50,6.0
149029,193.0,188.0,61.0,50,77,56,5.0,56.0,57,62,50,5.0
149030,185.0,180.0,38.0,65,92,69,0.0,57.0,40,69,38,12.0
149031,178.0,185.0,126.0,74,61,40,14.0,115.0,48,66,45,14.0
149032,183.0,190.0,69.0,57,75,44,6.0,73.0,56,58,50,12.0
149033,188.0,168.0,58.0,60,74,47,8.0,49.0,48,54,36,10.0
149034,198.0,180.0,90.0,66,76,46,7.0,109.0,50,67,48,12.0
149035,183.0,180.0,24.0,58,85,80,0.0,50.0,66,57,29,7.0
149036,190.0,180.0,122.0,54,69,51,12.0,109.0,64,65,48,12.0
149037,188.0,190.0,43.0,48,90,54,4.0,51.0,60,54,20,11.0
149038,178.0,178.0,65.0,78,78,50,3.0,74.0,48,66,47,6.0
149039,198.0,175.0,60.0,63,84,54,2.0,55.0,50,75,37,3.0
149040,190.0,180.0,87.0,49,81,50,9.0,101.0,57,63,51,13.0
149041,180.0,193.0,105.0,51,75,62,6.0,112.0,57,76,52,9.0
149042,185.0,178.0,66.0,59,76,48,2.0,70.0,55,71,41,8.0
149043,188.0,183.0,47.0,53,80,63,1.0,64.0,53,70,30,9.0
149044,183.0,198.0,91.0,68,82,48,2.0,91.0,63,70,54,4.0
149045,188.0,190.0,60.0,53,87,53,4.0,68.0,45,74,45,6.0
149046,198.0,178.0,78.0,60,80,54,7.0,72.0,80,74,28,3.0
149047,190.0,180.0,72.0,54,76,48,4.0,65.0,58,73,40,8.0
149048,185.0,188.0,100.0,63,68,64,3.0,109.0,57,65,54,12.0
149049,188.0,183.0,47.0,65,64,75,3.0,46.0,58,40,47,6.0
149050,198.0,190.0,52.0,63,93,57,1.0,50.0,42,76,58,5.0
149051,188.0,185.0,90.0,63,80,42,7.0,91.0,62,68,52,11.0
149052,188.0,198.0,67.0,71,72,68,6.0,88.0,57,70,43,7.0
149053,198.0,185.0,45.0,60,77,55,1.0,77.0,59,54,38,11.0
149054,196.0,190.0,69.0,73,72,77,3.0,63.0,60,81,60,2.0
149055,180.0,185.0,64.0,71,71,55,8.0,40.0,62,56,26,6.0
149056,188.0,190.0,50.0,52,92,62,2.0,57.0,45,69,51,7.0
149057,178.0,183.0,54.0,55,76,66,4.0,57.0,40,73,32,11.0
149058,185.0,190.0,53.0,58,83,50,3.0,61.0,73,60,25,11.0
149059,180.0,196.0,103.0,70,69,60,5.0,110.0,63,74,40,12.0
149060,183.0,183.0,108.0,56,77,57,9.0,106.0,65,73,40,7.0
149061,180.0,206.0,69.0,65,82,66,4.0,71.0,76,74,64,5.0
149062,193.0,178.0,57.0,75,69,64,4.0,41.0,68,67,38,6.0
149063,180.0,190.0,112.0,72,66,54,7.0,104.0,60,74,43,7.0
149064,193.0,188.0,58.0,60,85,69,2.0,65.0,53,74,53,8.0
149065,183.0,185.0,97.0,55,77,53,4.0,86.0,56,73,62,4.0
149066,183.0,183.0,54.0,59,78,40,6.0,65.0,50,54,40,8.0
149067,178.0,175.0,90.0,68,72,46,9.0,86.0,55,64,52,9.0
149068,185.0,190.0,46.0,71,81,46,2.0,73.0,60,54,44,11.0
149069,198.0,196.0,63.0,52,90,66,3.0,77.0,64,76,44,8.0
149070,188.0,180.0,49.0,57,78,61,2.0,58.0,84,57,33,8.0
149071,178.0,185.0,25.0,56,78,81,0.0,34.0,44,60,36,7.0
149072,183.0,180.0,50.0,64,84,72,0.0,55.0,50,78,51,4.0
149073,180.0,193.0,67.0,55,78,43,7.0,60.0,63,52,31,6.0
149074,193.0,180.0,75.0,69,71,52,3.0,86.0,63,61,48,11.0
149075,183.0,183.0,71.0,69,77,50,6.0,63.0,63,70,47,6.0
149076,185.0,178.0,49.0,59,89,55,0.0,56.0,71,57,50,6.0
149077,198.0,188.0,61.0,54,75,60,2.0,59.0,55,60,50,8.0
149078,178.0,183.0,65.0,72,74,72,3.0,66.0,59,82,44,5.0
149079,180.0,193.0,101.0,67,69,72,5.0,101.0,64,75,47,10.0
149080,183.0,185.0,42.0,66,78,85,1.0,52.0,67,60,29,7.0
149081,198.0,178.0,66.0,59,79,62,3.0,82.0,68,66,50,8.0
149082,183.0,180.0,105.0,52,80,62,4.0,96.0,51,83,53,3.0
149083,183.0,198.0,61.0,54,72,60,5.0,65.0,61,77,40,8.0
149084,185.0,190.0,111.0,61,63,53,13.0,64.0,56,69,60,4.0
149085,196.0,185.0,85.0,62,69,62,6.0,116.0,61,64,51,13.0
149086,180.0,183.0,80.0,56,66,62,7.0,56.0,60,58,63,6.0
149087,183.0,188.0,65.0,61,80,68,5.0,83.0,78,61,55,8.0
149088,185.0,188.0,64.0,65,80,54,4.0,60.0,45,66,48,4.0
149089,201.0,196.0,61.0,59,83,56,2.0,43.0,55,75,63,2.0
149090,180.0,188.0,84.0,51,74,53,7.0,83.0,39,90,46,7.0
149091,180.0,185.0,89.0,55,81,47,7.0,89.0,66,64,43,11.0
149092,190.0,183.0,35.0,71,88,60,0.0,39.0,43,52,31,6.0
149093,185.0,185.0,58.0,65,89,50,1.0,75.0,64,56,62,4.0
149094,188.0,185.0,47.0,53,84,50,2.0,66.0,54,69,30,14.0
149095,185.0,185.0,66.0,57,84,67,1.0,65.0,50,72,75,2.0
149096,188.0,185.0,42.0,73,77,90,1.0,39.0,58,65,18,7.0
149097,196.0,180.0,48.0,66,71,68,2.0,40.0,65,46,57,5.0
149098,188.0,183.0,46.0,78,83,50,3.0,55.0,61,52,57,6.0
149099,185.0,201.0,70.0,61,74,59,5.0,75.0,62,65,42,9.0
149100,180.0,180.0,59.0,40,79,62,4.0,70.0,52,81,36,7.0
149101,180.0,190.0,44.0,63,78,62,0.0,46.0,50,65,34,8.0
149102,188.0,185.0,82.0,65,81,50,6.0,93.0,54,74,45,7.0
149103,185.0,183.0,58.0,34,65,57,6.0,84.0,41,80,28,15.0
149104,188.0,196.0,82.0,59,71,48,15.0,45.0,62,67,64,5.0
149106,180.0,180.0,78.0,62,65,55,6.0,79.0,46,62,57,5.0
149107,185.0,188.0,60.0,53,84,50,2.0,68.0,61,59,57,3.0
149108,185.0,188.0,77.0,64,72,66,5.0,70.0,77,72,43,5.0
149109,180.0,185.0,52.0,44,82,58,1.0,66.0,54,72,33,7.0
149110,180.0,185.0,110.0,55,75,44,9.0,101.0,73,64,33,11.0
149111,190.0,188.0,61.0,62,73,47,4.0,65.0,47,67,41,13.0
149112,185.0,188.0,48.0,58,92,45,3.0,50.0,50,68,40,9.0
149113,178.0,183.0,45.0,51,82,63,1.0,53.0,54,62,33,8.0
149114,196.0,183.0,50.0,66,84,35,5.0,51.0,52,55,29,8.0
149115,188.0,193.0,50.0,78,79,45,4.0,56.0,60,55,40,13.0
149116,196.0,196.0,122.0,59,77,64,2.0,129.0,67,72,61,3.0
149117,180.0,183.0,77.0,61,82,50,3.0,67.0,61,75,42,10.0
149118,183.0,188.0,114.0,64,79,40,10.0,106.0,50,77,56,10.0
149119,185.0,180.0,43.0,53,82,65,0.0,47.0,57,66,30,11.0
149120,190.0,175.0,101.0,69,81,38,5.0,94.0,43,75,52,7.0
149121,185.0,183.0,99.0,62,66,45,6.0,88.0,60,60,60,9.0
149122,193.0,198.0,52.0,57,86,59,0.0,49.0,55,74,40,5.0
149123,185.0,188.0,91.0,46,69,53,5.0,100.0,45,66,41,18.0
149124,188.0,178.0,68.0,54,83,41,8.0,70.0,65,52,58,5.0
149125,185.0,183.0,89.0,71,65,60,5.0,91.0,49,75,39,11.0
149126,188.0,183.0,56.0,67,73,66,1.0,82.0,50,58,48,11.0
149127,185.0,190.0,61.0,45,78,69,4.0,49.0,69,76,40,3.0
149128,178.0,196.0,72.0,54,76,63,5.0,72.0,61,65,57,4.0
149129,188.0,196.0,53.0,73,84,57,5.0,55.0,60,60,50,5.0
149130,180.0,183.0,63.0,50,65,64,5.0,53.0,52,71,44,4.0
149131,185.0,190.0,71.0,53,92,54,2.0,67.0,64,76,41,4.0
149132,193.0,185.0,48.0,52,84,60,4.0,55.0,65,55,42,6.0
149133,185.0,188.0,60.0,65,82,52,5.0,70.0,58,75,34,5.0
149134,188.0,185.0,95.0,65,72,45,5.0,101.0,68,63,59,6.0
149135,185.0,178.0,63.0,68,67,65,5.0,64.0,53,61,53,5.0
149136,188.0,180.0,79.0,83,74,53,7.0,85.0,65,60,44,9.0
149137,185.0,193.0,72.0,52,81,41,7.0,78.0,55,69,37,13.0
149138,185.0,188.0,68.0,54,81,54,5.0,76.0,59,77,41,6.0
149139,188.0,185.0,50.0,76,73,41,4.0,60.0,53,59,25,8.0
149140,185.0,185.0,78.0,61,64,50,9.0,111.0,54,60,44,19.0
149141,185.0,188.0,81.0,50,75,62,8.0,87.0,86,64,41,5.0
149142,175.0,190.0,81.0,51,71,64,2.0,81.0,59,72,45,7.0
149143,180.0,173.0,50.0,62,87,68,0.0,60.0,55,81,44,5.0
149144,193.0,183.0,93.0,65,81,53,5.0,102.0,52,68,54,10.0
149145,190.0,190.0,90.0,68,72,53,8.0,99.0,59,66,50,10.0
149146,185.0,193.0,115.0,54,76,46,12.0,107.0,71,75,33,13.0
149147,170.0,178.0,89.0,69,59,33,9.0,79.0,58,76,33,6.0
149148,190.0,180.0,61.0,57,80,57,5.0,50.0,60,63,50,5.0
149149,188.0,183.0,67.0,71,79,73,1.0,78.0,51,80,57,7.0
149150,188.0,183.0,43.0,55,83,73,0.0,46.0,58,59,36,4.0
149151,185.0,178.0,39.0,66,88,69,0.0,46.0,65,70,31,4.0
149152,188.0,185.0,49.0,71,77,50,1.0,48.0,68,66,46,4.0
149153,175.0,180.0,84.0,58,73,51,8.0,80.0,57,73,41,3.0
149154,193.0,175.0,50.0,56,78,45,7.0,60.0,68,43,42,13.0
149155,180.0,193.0,69.0,59,80,57,5.0,83.0,59,73,47,8.0
149156,185.0,190.0,70.0,54,86,56,5.0,74.0,51,73,50,5.0
149157,185.0,170.0,83.0,56,80,50,6.0,110.0,73,60,44,12.0
149158,190.0,188.0,44.0,61,88,70,0.0,57.0,75,62,42,6.0
149159,185.0,188.0,64.0,67,83,57,2.0,68.0,60,60,77,6.0
149160,185.0,188.0,112.0,58,83,42,8.0,115.0,68,70,47,8.0
149161,178.0,175.0,75.0,61,78,65,2.0,86.0,53,69,50,5.0
149162,193.0,180.0,40.0,62,88,53,0.0,34.0,73,56,33,4.0
149163,185.0,185.0,87.0,55,68,69,3.0,82.0,54,73,40,7.0
149164,185.0,190.0,84.0,59,82,44,1.0,86.0,60,69,52,9.0
149165,178.0,185.0,40.0,67,88,69,0.0,47.0,57,62,40,6.0
149166,193.0,185.0,50.0,60,90,55,4.0,81.0,59,68,39,5.0
149167,178.0,185.0,71.0,67,81,65,5.0,74.0,63,80,37,2.0
149168,193.0,178.0,84.0,59,88,55,4.0,112.0,70,65,48,10.0
149169,185.0,185.0,90.0,72,73,64,2.0,98.0,59,74,40,7.0
149170,185.0,183.0,64.0,53,55,66,5.0,69.0,52,55,48,7.0
149171,190.0,190.0,72.0,63,82,61,1.0,97.0,61,75,51,9.0
149172,190.0,178.0,50.0,66,78,64,3.0,51.0,64,63,38,7.0
149173,185.0,178.0,63.0,60,65,56,6.0,55.0,61,58,33,6.0
149174,193.0,185.0,65.0,73,75,47,3.0,48.0,60,65,68,2.0
149175,206.0,185.0,109.0,74,76,64,6.0,107.0,69,82,54,5.0
149176,193.0,188.0,104.0,62,75,56,12.0,87.0,62,77,60,4.0
149177,178.0,190.0,82.0,59,79,51,4.0,79.0,62,71,50,3.0
149178,208.0,180.0,55.0,78,93,75,0.0,76.0,60,76,56,5.0
149179,173.0,188.0,38.0,73,89,70,0.0,40.0,67,55,30,5.0
149180,185.0,188.0,70.0,68,75,54,2.0,109.0,55,73,35,10.0
149181,175.0,198.0,109.0,62,75,51,4.0,95.0,62,83,41,2.0
149182,193.0,175.0,69.0,63,81,44,2.0,69.0,47,69,55,5.0
149183,196.0,173.0,67.0,52,77,65,3.0,63.0,52,72,50,4.0
149184,183.0,185.0,67.0,53,83,41,6.0,60.0,61,62,30,9.0
149185,185.0,185.0,91.0,79,79,57,7.0,96.0,72,81,50,7.0
149186,193.0,185.0,68.0,66,84,39,4.0,72.0,54,66,51,11.0
149187,198.0,190.0,98.0,62,75,62,9.0,109.0,69,75,42,13.0
149188,188.0,190.0,88.0,56,80,55,3.0,102.0,60,70,47,10.0
149189,190.0,185.0,106.0,63,83,48,3.0,116.0,59,65,59,6.0
149190,185.0,193.0,46.0,56,80,55,1.0,60.0,58,54,32,10.0
149191,183.0,206.0,72.0,66,87,54,3.0,84.0,71,71,50,8.0
149192,198.0,193.0,81.0,61,80,70,3.0,102.0,55,73,55,9.0
149193,178.0,178.0,48.0,68,78,53,4.0,68.0,58,60,21,13.0
149194,193.0,208.0,82.0,64,84,48,8.0,63.0,74,78,62,1.0
149195,173.0,188.0,112.0,54,75,56,12.0,121.0,61,70,44,16.0
149196,188.0,185.0,63.0,63,62,56,8.0,60.0,65,56,42,12.0
149197,188.0,175.0,48.0,62,93,66,0.0,53.0,62,69,40,3.0
149198,183.0,193.0,91.0,53,87,54,3.0,101.0,70,78,46,7.0
149199,180.0,196.0,69.0,65,75,54,5.0,51.0,60,77,55,3.0
149200,185.0,183.0,110.0,59,61,53,12.0,124.0,63,63,42,14.0
149201,193.0,185.0,72.0,68,77,47,6.0,52.0,82,69,44,4.0
149202,198.0,188.0,80.0,65,73,60,2.0,89.0,62,80,39,7.0
149203,185.0,190.0,68.0,60,80,40,5.0,80.0,51,85,41,6.0
149204,198.0,183.0,118.0,66,68,46,16.0,97.0,56,80,42,6.0
149205,193.0,178.0,87.0,64,76,48,3.0,87.0,62,75,48,10.0
149206,188.0,173.0,45.0,66,80,46,3.0,57.0,52,60,25,9.0
149207,188.0,183.0,40.0,67,88,92,0.0,57.0,64,59,45,11.0
149208,185.0,180.0,89.0,71,70,64,6.0,83.0,59,73,58,7.0
149209,193.0,198.0,92.0,66,78,45,6.0,89.0,56,80,53,5.0
149210,185.0,198.0,24.0,58,71,40,3.0,15.0,86,38,0,2.0
149211,188.0,193.0,87.0,65,68,50,14.0,69.0,50,80,50,6.0
149212,185.0,188.0,74.0,72,72,75,6.0,78.0,64,78,35,6.0
149213,193.0,185.0,96.0,62,66,41,5.0,104.0,59,69,38,11.0
149214,188.0,185.0,50.0,57,82,61,0.0,38.0,65,56,46,3.0
149215,188.0,193.0,98.0,67,71,59,7.0,106.0,61,73,36,10.0
149216,185.0,,82.0,69,73,52,8.0,105.0,73,61,57,12.0
149217,173.0,180.0,56.0,64,69,70,1.0,55.0,60,66,45,8.0
149218,190.0,173.0,76.0,69,69,52,9.0,71.0,69,55,59,6.0
149219,188.0,193.0,45.0,46,85,66,3.0,59.0,59,51,50,5.0
149220,198.0,178.0,73.0,64,59,69,8.0,58.0,48,75,43,6.0
149221,183.0,193.0,50.0,62,70,47,4.0,66.0,48,62,41,11.0
149222,188.0,180.0,69.0,69,75,71,3.0,95.0,54,61,55,13.0
149223,183.0,170.0,43.0,74,71,63,2.0,63.0,53,61,31,11.0
149224,193.0,173.0,111.0,57,78,53,5.0,110.0,59,72,55,9.0
149225,178.0,175.0,101.0,51,67,44,9.0,98.0,50,71,51,11.0
149226,183.0,185.0,40.0,75,86,40,1.0,45.0,57,57,26,6.0
149227,175.0,185.0,54.0,61,81,66,2.0,79.0,50,57,48,10.0
149228,180.0,188.0,57.0,61,71,54,4.0,58.0,68,55,50,5.0
149229,168.0,,78.0,67,73,52,10.0,68.0,57,66,48,6.0
149230,188.0,178.0,44.0,52,78,66,1.0,53.0,39,52,40,9.0
149231,183.0,180.0,85.0,54,76,51,4.0,64.0,60,74,48,3.0
149232,185.0,173.0,121.0,61,68,65,5.0,144.0,52,70,53,16.0
149233,188.0,190.0,79.0,58,69,45,9.0,69.0,57,75,34,10.0
149234,198.0,183.0,35.0,62,86,69,0.0,36.0,44,50,20,7.0
149235,183.0,188.0,79.0,74,66,50,10.0,73.0,68,57,47,10.0
149236,178.0,193.0,116.0,53,79,50,6.0,106.0,54,77,52,7.0
149237,175.0,183.0,115.0,59,66,42,14.0,88.0,53,70,34,11.0
149238,180.0,168.0,58.0,55,68,53,5.0,79.0,68,57,28,13.0
149239,188.0,183.0,87.0,56,75,47,7.0,71.0,59,71,44,5.0
149240,185.0,188.0,37.0,72,88,80,0.0,50.0,48,75,34,8.0
149241,183.0,198.0,51.0,82,73,77,1.0,84.0,70,59,48,12.0
149242,175.0,178.0,66.0,51,73,56,2.0,85.0,56,64,51,9.0
149243,180.0,188.0,45.0,51,73,59,1.0,55.0,43,58,35,11.0
149244,183.0,185.0,80.0,66,71,51,3.0,76.0,67,66,40,10.0
149245,180.0,175.0,71.0,54,66,62,4.0,57.0,45,76,45,5.0
149246,183.0,180.0,59.0,71,69,29,7.0,78.0,60,53,45,12.0
149247,188.0,180.0,75.0,69,90,47,0.0,83.0,71,79,50,2.0
149248,168.0,173.0,53.0,66,65,77,2.0,58.0,62,63,22,9.0
149249,173.0,180.0,44.0,59,65,55,2.0,54.0,61,51,23,12.0
149250,178.0,183.0,39.0,66,100,46,0.0,46.0,54,64,28,6.0
149251,193.0,183.0,57.0,57,87,50,1.0,80.0,80,62,43,12.0
149252,183.0,175.0,119.0,56,79,50,10.0,120.0,66,76,42,11.0
149253,180.0,170.0,54.0,68,78,64,4.0,54.0,66,58,55,6.0
149254,175.0,178.0,80.0,61,59,70,5.0,61.0,68,80,31,5.0
149255,185.0,188.0,57.0,56,75,76,2.0,72.0,56,75,45,9.0
149256,188.0,185.0,50.0,74,78,69,1.0,50.0,60,60,50,6.0
149257,190.0,185.0,37.0,59,95,73,0.0,42.0,40,58,32,6.0
149258,185.0,193.0,45.0,66,60,66,3.0,58.0,62,55,22,10.0
149259,185.0,175.0,57.0,68,82,50,0.0,78.0,61,64,40,9.0
149260,203.0,185.0,104.0,72,80,41,5.0,103.0,54,80,53,6.0
149261,185.0,193.0,55.0,58,75,69,3.0,51.0,66,64,52,5.0
149262,183.0,183.0,89.0,52,80,50,4.0,101.0,64,66,55,4.0
149263,188.0,168.0,49.0,61,83,63,2.0,50.0,74,56,61,4.0
149264,173.0,178.0,56.0,69,76,70,1.0,59.0,47,75,48,5.0
149265,193.0,183.0,73.0,71,84,52,1.0,89.0,68,75,35,11.0
149266,180.0,175.0,57.0,68,82,61,3.0,67.0,53,72,41,6.0
149267,188.0,185.0,48.0,62,86,38,4.0,63.0,53,61,27,13.0
149268,190.0,185.0,56.0,66,83,57,0.0,61.0,67,65,50,5.0
149269,185.0,203.0,43.0,79,97,77,0.0,61.0,73,73,43,7.0
149270,183.0,185.0,44.0,65,68,60,5.0,41.0,46,36,31,6.0
149271,173.0,188.0,124.0,66,75,48,6.0,114.0,70,83,29,6.0
149272,193.0,180.0,55.0,72,90,66,0.0,92.0,65,66,46,12.0
149273,190.0,188.0,65.0,64,83,60,5.0,64.0,68,77,50,3.0
149274,183.0,185.0,53.0,66,94,66,0.0,74.0,60,77,48,3.0
149275,193.0,173.0,46.0,54,88,71,0.0,56.0,64,75,40,7.0
149276,190.0,183.0,90.0,74,88,73,0.0,93.0,56,79,67,4.0
149277,193.0,190.0,77.0,72,73,42,4.0,71.0,60,72,35,9.0
149278,188.0,178.0,51.0,76,92,66,0.0,64.0,53,73,50,6.0
149279,183.0,185.0,70.0,61,76,44,9.0,67.0,55,67,36,6.0
149280,183.0,178.0,57.0,47,81,50,7.0,65.0,61,55,44,8.0
149281,198.0,188.0,58.0,56,93,52,4.0,79.0,63,64,51,8.0
149282,180.0,185.0,104.0,44,80,53,11.0,87.0,58,70,47,9.0
149283,201.0,183.0,80.0,63,96,41,3.0,71.0,53,81,72,1.0
149284,170.0,183.0,56.0,58,75,60,2.0,59.0,57,67,36,7.0
149285,188.0,180.0,54.0,53,89,52,1.0,52.0,65,55,50,8.0
149286,180.0,185.0,83.0,60,74,51,5.0,81.0,65,75,42,5.0
149287,185.0,185.0,66.0,56,75,58,5.0,51.0,64,78,50,8.0
149288,175.0,183.0,82.0,52,62,46,5.0,70.0,50,65,37,11.0
149289,180.0,193.0,89.0,70,79,50,3.0,98.0,64,77,40,10.0
149290,185.0,180.0,49.0,69,73,40,4.0,64.0,59,57,30,12.0
149291,175.0,188.0,49.0,51,68,45,2.0,51.0,47,54,22,8.0
149292,190.0,188.0,82.0,60,74,37,11.0,74.0,59,65,40,9.0
149293,198.0,185.0,71.0,73,69,84,1.0,72.0,47,73,52,4.0
149294,188.0,183.0,44.0,79,77,77,1.0,57.0,61,60,31,12.0
149295,198.0,183.0,47.0,59,85,57,2.0,45.0,48,68,30,6.0
149296,180.0,201.0,54.0,62,88,80,0.0,58.0,65,78,40,4.0
149297,170.0,188.0,51.0,70,75,53,4.0,58.0,44,73,43,13.0
149298,180.0,185.0,80.0,55,70,58,8.0,108.0,53,72,40,12.0
149299,175.0,180.0,92.0,58,66,55,8.0,88.0,57,66,51,5.0
149300,185.0,175.0,53.0,58,87,45,6.0,51.0,56,58,50,6.0
149301,198.0,190.0,46.0,56,69,65,3.0,58.0,53,58,44,8.0
149302,188.0,198.0,82.0,78,76,50,2.0,84.0,57,75,55,6.0
149303,180.0,170.0,45.0,55,80,60,3.0,71.0,59,57,41,8.0
149304,175.0,180.0,88.0,51,68,58,9.0,83.0,53,63,51,13.0
149305,185.0,198.0,90.0,62,78,41,6.0,86.0,67,70,42,7.0
149306,188.0,180.0,103.0,73,75,48,7.0,95.0,55,83,54,9.0
149307,185.0,175.0,40.0,65,88,64,0.0,44.0,61,55,47,7.0
149308,188.0,185.0,78.0,67,69,52,4.0,67.0,56,73,51,4.0
149309,188.0,183.0,123.0,46,78,42,15.0,88.0,68,70,46,10.0
149310,178.0,190.0,65.0,73,79,58,5.0,69.0,65,62,58,4.0
149311,180.0,183.0,51.0,60,83,45,1.0,52.0,48,52,40,6.0
149312,190.0,188.0,73.0,61,77,50,5.0,68.0,52,69,37,6.0
149313,206.0,193.0,57.0,64,81,70,1.0,68.0,54,64,54,9.0
149314,196.0,178.0,66.0,60,85,65,3.0,83.0,59,77,44,6.0
149315,180.0,190.0,78.0,51,82,55,2.0,85.0,50,74,50,5.0
149316,183.0,188.0,71.0,69,75,72,2.0,70.0,67,78,43,3.0
149317,185.0,188.0,48.0,66,78,62,1.0,74.0,56,59,37,14.0
149318,183.0,196.0,79.0,67,64,50,10.0,62.0,53,63,31,6.0
149319,175.0,175.0,65.0,61,87,48,3.0,69.0,66,63,60,2.0
149320,193.0,173.0,50.0,44,77,53,5.0,53.0,56,50,47,6.0
149321,180.0,185.0,110.0,66,67,48,9.0,105.0,58,73,40,12.0
149322,183.0,190.0,93.0,59,60,36,16.0,88.0,57,60,45,9.0
149323,198.0,193.0,49.0,44,86,70,2.0,61.0,50,70,43,5.0
149324,178.0,175.0,52.0,51,74,64,3.0,50.0,56,53,68,5.0
149325,180.0,175.0,77.0,50,64,50,11.0,93.0,58,53,51,11.0
149326,185.0,183.0,58.0,63,72,66,4.0,66.0,69,65,35,5.0
149327,190.0,173.0,75.0,53,85,54,4.0,71.0,57,73,50,6.0
149328,183.0,170.0,87.0,47,82,45,12.0,83.0,49,68,50,7.0
149329,185.0,180.0,112.0,53,60,51,14.0,90.0,61,67,40,11.0
149330,183.0,188.0,95.0,52,76,53,13.0,87.0,45,70,57,7.0
149331,183.0,190.0,64.0,51,69,64,3.0,52.0,61,56,35,6.0
149332,185.0,178.0,70.0,48,82,58,2.0,65.0,70,71,52,4.0
149333,178.0,183.0,58.0,70,68,64,7.0,65.0,52,61,48,8.0
149334,183.0,188.0,56.0,57,65,70,1.0,69.0,47,78,36,5.0
149335,180.0,193.0,68.0,58,70,64,4.0,71.0,56,77,41,5.0
149336,173.0,198.0,66.0,62,78,52,2.0,75.0,64,64,55,6.0
149337,190.0,188.0,57.0,47,85,56,4.0,79.0,60,68,38,7.0
149338,188.0,175.0,64.0,56,75,53,3.0,54.0,59,62,36,6.0
149339,178.0,188.0,88.0,56,64,55,6.0,77.0,57,63,36,9.0
149340,180.0,190.0,21.0,66,78,42,1.0,31.0,70,81,44,2.0
149341,185.0,188.0,41.0,63,80,60,3.0,58.0,65,57,25,9.0
149342,178.0,208.0,66.0,59,71,55,5.0,74.0,59,72,36,12.0
149343,185.0,180.0,87.0,49,76,52,3.0,65.0,60,74,53,5.0
149344,183.0,190.0,88.0,47,73,50,12.0,71.0,52,72,50,5.0
149345,175.0,206.0,74.0,58,72,67,10.0,80.0,66,73,33,6.0
149346,198.0,196.0,101.0,45,80,54,3.0,111.0,48,77,38,15.0
149347,180.0,183.0,48.0,56,74,71,3.0,57.0,54,61,50,6.0
149348,198.0,183.0,41.0,56,86,66,0.0,48.0,52,60,39,7.0
149349,190.0,185.0,99.0,68,60,54,12.0,81.0,69,64,32,10.0
149350,183.0,188.0,101.0,60,78,57,3.0,93.0,61,75,61,6.0
149351,175.0,175.0,42.0,38,68,50,5.0,40.0,52,66,15,6.0
149352,193.0,180.0,64.0,50,84,46,6.0,46.0,30,57,50,6.0
149353,183.0,180.0,63.0,60,71,68,5.0,63.0,85,64,55,5.0
149354,185.0,183.0,103.0,59,70,59,7.0,100.0,56,82,40,6.0
149355,188.0,198.0,98.0,62,81,59,3.0,101.0,46,72,55,7.0
149356,188.0,178.0,58.0,65,68,40,6.0,55.0,56,70,20,8.0
149357,183.0,180.0,62.0,46,72,48,10.0,62.0,40,40,37,14.0
149358,180.0,185.0,84.0,59,62,50,9.0,83.0,71,54,37,13.0
149359,190.0,193.0,54.0,51,78,65,3.0,59.0,57,64,44,7.0
149360,188.0,183.0,35.0,62,95,61,1.0,47.0,44,57,30,6.0
149361,185.0,185.0,53.0,50,74,80,4.0,56.0,60,61,59,6.0
